id;decade;gender;name;quote;description;img_path;wiki;info;source
270;1940;female;Ida Lupino;She was stubborn, sullen, tiny and resilient. With a mink thrust over her shoulder-pads and an orchid in her hair, Ida Lupino made it clear - in a silky, querulous voice - that she resented living in a man's world.;an Anglo-American actress and singer, who became a pioneering director and producer. With her independent production company, she co-wrote and co-produced several of her own social-message films, and was the first woman to direct a film noir, The Hitch-Hiker, in 1953.;app/static/db/women/1940s/10_Lupino.jpg;https://en.wikipedia.org/wiki/Ida_Lupino;http://www.imdb.com/name/nm0526946/;imdb
271;1940;female;Carmen Miranda;The Brazilian Bombshell, The Lady in the Tutti-Frutti Hat.;a Portuguese-born Brazilian samba singer, dancer, Broadway actress, and film star who was popular from the 1930s to the 1950s. Nicknamed ‘The Brazilian Bombshell’, Miranda is noted for her signature fruit hat outfit she wore in her American films.;app/static/db/women/1940s/11_Miranda.jpg;https://en.wikipedia.org/wiki/Carmen_Miranda;http://www.imdb.com/name/nm0000544/;imdb
272;1940;female;Lizabeth Scott;The most beautiful face of film noir during the 1940s and 1950s.;an American actress, known for her ‘smoky voice’ and being ‘the most beautiful face of film noir during the 1940s and 1950s’. She emerged in such films as The Strange Love of Martha Ivers (1946), Dead Reckoning (1947), Desert Fury (1947), and Too Late for Tears (1949).;app/static/db/women/1940s/12_Scott.jpg;https://en.wikipedia.org/wiki/Lizabeth_Scott;http://www.imdb.com/name/nm0779507/;imdb
273;1940;female;Gene Tierney;With prominent cheekbones and the most appealing overbite of her day, her striking good looks helped propel her to stardom.;an American film and stage actress. Acclaimed as a great beauty, she became established as a leading lady. Tierney was best known for her portrayal of the title character in the film Laura, and was nominated for an Oscar for Best Actress for her role in Leave Her to Heaven. ;app/static/db/women/1940s/13_Tierney.jpg;https://en.wikipedia.org/wiki/Gene_Tierney;http://www.imdb.com/name/nm0000074/;imdb
274;1940;female;Jane Wyman;I won this award for keeping my mouth shut, so I think I'll do it again now.;an American actress, singer, dancer and philanthropist whose career spanned seven decades. She was also the first wife of actor Ronald Reagan, the 40th President of the United States. Her films include Public Wedding, Brother Rat, Bad Men of Missouri, Stage Fright, and So Big.;app/static/db/women/1940s/14_Wyman.jpg;https://en.wikipedia.org/wiki/Jane_Wyman;http://www.imdb.com/name/nm0943837/;imdb
275;1940;female;Vera Lynn;The 'Forces' Sweetheart' who helped keep morale high amongst British troops and those on the home front during World War II.;an English singer of traditional pop, songwriter and actress, whose musical recordings and performances were enormously popular during the Second World War. The songs most associated with her are ‘We'll Meet Again’, ‘The White Cliffs of Dover’, and ‘There'll Always Be an England’.;app/static/db/women/1940s/15_Lynn.jpg;https://en.wikipedia.org/wiki/Vera_Lynn;http://www.imdb.com/name/nm0528822/;imdb
276;1940;female;Ella Fitzgerald;The First Lady of Song and the Queen of Jazz.;an American jazz singer often referred to as the First Lady of Song, Queen of Jazz and Lady Ella. She was noted for her purity of tone, impeccable diction, phrasing and intonation, and a ‘horn-like’ improvisational ability, particularly in her scat singing.;app/static/db/women/1940s/16_Fitzgerald.jpg;https://en.wikipedia.org/wiki/Ella_Fitzgerald;http://www.ellafitzgerald.com/;official site
277;1940;female;Edith Piaf;When one thinks of Edith Piaf, one thinks of love, sorrow and music. One did not breathe without the other two.;a French cabaret singer, songwriter, and actress who became widely regarded as France's national chanteuse, as well as being one of France's greatest international stars. Among her well-known songs are ‘La Vie en rose’, ‘Non, je ne regrette rien’, ‘Milord’, and ‘Padam ... Padam ’.;app/static/db/women/1940s/17_Piaf.jpg;https://en.wikipedia.org/wiki/%C3%89dith_Piaf;http://www.imdb.com/name/nm0681191/;imdb
278;1940;female;Kate Smith;The Songbird of the South.;an American singer, a contralto, best known for her rendition of Irving Berlin's ‘God Bless America’. Smith became known as The Songbird of the South after her enduring popularity during World War II and contribution to American culture and patriotism.;app/static/db/women/1940s/18_Smith.jpg;https://en.wikipedia.org/wiki/Kate_Smith;https://www.britannica.com/biography/Kate-Smith;britannica
279;1940;female;Jennifer Jones;A brunette beauty with apple cheeks and luminous brown eyes, Jennifer Jones was a sensitive actress with a screen persona that combined shy vulnerability and bold emotion. She was equally convincing as saint or sinner.;an American actress during Hollywood's golden years. Jones won the Academy Award for Best Actress for her performance in The Song of Bernadette (1943). Her other notable films include Duel in the Sun,  Since You Went Away, Love Letters, Cluny Brown, Portrait of Jennie.;app/static/db/women/1940s/19_Jones.jpg;https://en.wikipedia.org/wiki/Jennifer_Jones;http://www.imdb.com/name/nm0428354/;imdb
280;1950;female;Elizabeth Taylor;She had the range, nerve, and instinct that only Bette Davis had had before - and like Davis, Taylor was monster and empress, sweetheart and scold, idiot and wise woman.;a British-American actress, businesswoman, and humanitarian. She began her career as a child actress in the early 1940s (‘National Velvet’), and was one of the most popular stars of classical Hollywood cinema in the 1950s (‘Father of the Bride’, ‘A Place in the Sun’).;app/static/db/women/1950s/00_Taylor.jpg;https://en.wikipedia.org/wiki/Elizabeth_Taylor;http://www.imdb.com/name/nm0000072/;imdb
281;1950;female;Dorothy Dandridge ;In both her life and her films Dorothy Dandridge was given the opportunity to play only one role, that of the so-called 'tragic mulatto', in which a beautiful, sensuous, light-skinned black woman is doomed to a life of unhappiness.;an American film and theatre actress, singer, and dancer. She is perhaps best known for being the first African-American actress to be nominated for an Academy Award for Best Actress for her performance in the 1954 film Carmen Jones.;app/static/db/women/1950s/01_Dandridge.jpg;https://en.wikipedia.org/wiki/Dorothy_Dandridge;http://www.imdb.com/name/nm0199268/;imdb
282;1950;female;Marilyn Monroe;I shall never forget the almost overpowering feeling of unconquerable strength and sweetness which she conveyed. I had all the wild nature of Africa amicably gazing at me with mighty playfulness.;an American actress, model and singer. Famous for playing comic ‘dumb blonde’ characters, she became one of the most popular sex symbols of the 1950s and was emblematic of the era's attitudes towards sexuality. Famous films: Niagara, Gentlemen Prefer Blondes.;app/static/db/women/1950s/02_Monroe.jpg;https://en.wikipedia.org/wiki/Marilyn_Monroe;http://www.imdb.com/name/nm0000054/;imdb
283;1950;female;Sandra Dee;A reigning teen star of the late 1950s and early 60s, whose pert innocence and saucy yet virginal sweetness struck a nerve with the pre-sexual revolution's youth audience.;an American actress. Best known for her portrayal of ingénues, Dee earned a Golden Globe Award as one of the year's most promising newcomers for her performance in Until They Sail. She became a teenage star for her subsequent performances in Imitation of Life and Gidget.;app/static/db/women/1950s/03_Dee.jpg;https://en.wikipedia.org/wiki/Sandra_Dee;http://www.imdb.com/name/nm0000364/;imdb
284;1950;female;Anne Francis;A statuesque blonde who was distinguished by a prominent beauty mark near her mouth and whose movie and television roles ranged from a wide-eyed innocent to a provocative femme fatale.;an American actress known for her role in the science fiction film Forbidden Planet (1956) and for having starred in the television series Honey West (1965-1966) which was the first TV series with a female detective character's name in the title.;app/static/db/women/1950s/04_Francis.jpg;https://en.wikipedia.org/wiki/Anne_Francis;http://www.imdb.com/name/nm0004282/;imdb
285;1950;female;Ava Gardner;One of the most beautiful women of her day  who, despite her renowned beauty and sensuality, successfully resisted being typecast as a sex symbol.;an American actress and singer. She drew attention with her performance in The Killers (1946) and was nominated for the Academy Award for Best Actress for her work in Mogambo (1953), also receiving BAFTA Award and Golden Globe Award nominations for other films.;app/static/db/women/1950s/05_Gardner.jpg;https://en.wikipedia.org/wiki/Ava_Gardner;http://www.imdb.com/name/nm0001257/;imdb
286;1950;female;Susan Hayward;I never thought of myself as a movie star. I'm just a working girl. A working girl who worked her way to the top--and never fell off.;an American actress. She achieved recognition for her dramatic abilities with the 5 Oscar nominations for Best Actress for her performance in Smash-Up, the Story of a Woman, My Foolish Heart, With a Song in My Heart, I'll Cry Tomorrow. She finally won the Oscar for ‘I Want to Live!’.;app/static/db/women/1950s/06_Hayward.jpg;https://en.wikipedia.org/wiki/Susan_Hayward;http://www.imdb.com/name/nm0001333/;imdb
287;1950;female;Audrey Hepburn;She is like a portrait by Modigliani where the various distortions are not only interesting in themselves but make a completely satisfying composite.;a British actress, model, dancer and humanitarian. Recognised as a film and fashion icon, Hepburn was active during Hollywood's Golden Age. She shot to stardom for playing the lead role in Roman Holiday. Her other films include Sabrina, Breakfast at Tiffany's, Charade, My Fair Lady.;app/static/db/women/1950s/07_Hepburn.jpg;https://en.wikipedia.org/wiki/Audrey_Hepburn;http://www.imdb.com/name/nm0000030/;imdb
288;1950;female;Judy Holliday;She was noted for her distinctive voice and her warm, intelligent portrayal of funny and endearing 'dumb blondes' onstage and in film.;an American actress, comedian, and singer. Her success in the 1946 stage production of Born Yesterday as ‘Billie Dawn’ led to her being cast in the 1950 film version for which she won an Academy Award and a Golden Globe Award for Best Actress.;app/static/db/women/1950s/08_Holliday.jpg;https://en.wikipedia.org/wiki/Judy_Holliday;http://www.imdb.com/name/nm0391062/;imdb
289;1950;female;Grace Kelly;Grace Kelly's rare beauty and stunning self-possession propelled her into the Hollywood pantheon, onto the Best-Dressed List, and ultimately to Monaco's royal palace.;an American actress who became Princess of Monaco after marrying Prince Rainier III, in 1956. In 1953, she gained stardom from her performance in the film Mogambo. Subsequently, she had leading roles in The Country Girl, High Noon, Dial M for Murder, Rear Window.;app/static/db/women/1950s/09_Kelly.jpg;https://en.wikipedia.org/wiki/Grace_Kelly;http://www.imdb.com/name/nm0000038/;imdb
